0,AltraTech Altratech Limited designs biosensors and semiconductor chips for DNA testing of food traceability for agri business. Altratech Limited designs biosensors and semiconductor chips for DNA testing of food traceability for agri business. travel and tourism hospitality
0,Amber Agriculture Amber Agriculture enables farmers to manage the condition of their crop in storage through a system of smartphone connected wireless sensors Amber Agriculture enables farmers to manage the condition of their crop in storage through a system of smartphone connected wireless sensors agriculture and farming internet services manufacturing science and engineering agriculture industrial automation internet of things
0,American Robotics American Robotics is developing a practical drone system for farmers. American Robotics is developing a practical drone system for farmers. agriculture and farming consumer electronics consumer goods hardware internet services science and engineering software agriculture drones internet of things robotics
0,Amfora It is a biotech start-up focused on developing crops with enhanced nutritional content It is a biotech start-up focused on developing crops with enhanced nutritional content 
0,"AMI Global A Las Vegas, Nevada-based provider of Industrial Internet of Things (IIoT) solutions . A Las Vegas, Nevada-based provider of Industrial Internet of Things (IIoT) solutions . manufacturing science and engineering industrial automation"
0,Anaeco AnaeCo is an innovative leader in Alternative Waste Technology. AnaeCo is an innovative leader in Alternative Waste Technology. energy sustainability recycling renewable energy waste management
0,Ananas Ananas is creating the next generation of medical cannabis vaporization. Our proprietary hardware & software quantify cannabis consumption. Ananas is creating the next generation of medical cannabis vaporization. Our proprietary hardware & software quantify cannabis consumption. hardware health care software 3d technology hardware medical
0,Anellotech Sustainable technology company advancing the development and commercialization of cost-competitive renewable chemicals from non-food biomass Sustainable technology company advancing the development and commercialization of cost-competitive renewable chemicals from non-food biomass energy science and engineering sustainability chemical renewable energy sustainability
0,"Anglr Anglr Labs is positioned to evolve the way anglers plan trips, track fishing behaviors, tell stories, compete, and catch fish. Anglr Labs is positioned to evolve the way anglers plan trips, track fishing behaviors, tell stories, compete, and catch fish. consumer electronics hardware sports consumer consumer electronics outdoors"
0,Animusoft LLC Enterprise data analytics powered by drones and robots Enterprise data analytics powered by drones and robots consumer electronics data and analytics hardware software analytics electronics enterprise software
0,Anomera Inc Anomera Inc is an advanced materials sciences company. Anomera Inc is an advanced materials sciences company. 
0,"Anuvia Plant Nutrients Anuvia Plant Nutrients is a company committed to creating innovative products for farmers, turf managers and homeowners while providing, Anuvia Plant Nutrients is a company committed to creating innovative products for farmers, turf managers and homeowners while providing, health care science and engineering chemical industrial nutrition"
0,AnyQuip Anyquip is Canada's peer-to-peer heavy equipment rental network where members get underutilized heavy equipment to work in every industry. Anyquip is Canada's peer-to-peer heavy equipment rental network where members get underutilized heavy equipment to work in every industry. internet services real estate construction peer to peer social network
0,"APANA Smart Water Management Technology for C&I Space - IIoT, BI Smart Water Management Technology for C&I Space - IIoT, BI information technology natural resources information services information technology water"
0,Apeel Sciences Apeel creates products from natural plant extracts that reduce reliance on pesticides and increase produce quality and crop yield. Apeel creates products from natural plant extracts that reduce reliance on pesticides and increase produce quality and crop yield. agriculture and farming biotechnology manufacturing science and engineering advanced materials agriculture biotechnology
0,"Aphea.Bio Aphea.Bio NV/SA manufactures biopesticides and biostimulants for sustainable agriculture. The company's products enable to increase crop yields and to protect crops against specific fungal diseases. The company was founded in 2017 and is headquartered in Zwijnaarde, Belgium. Aphea.Bio NV/SA manufactures biopesticides and biostimulants for sustainable agriculture. The company's products enable to increase crop yields and to protect crops against specific fungal diseases. The company was founded in 2017 and is headquartered in Zwijnaarde, Belgium. "
0,Aphria Aphria is owned and operated by highly experienced greenhouse growers who have been growing flowers and vegetables. Aphria is owned and operated by highly experienced greenhouse growers who have been growing flowers and vegetables. health care alternative medicine
0,"APICBASE Centralise and standardise your ingredients, allergens, recipes and menus visually. Centralise and standardise your ingredients, allergens, recipes and menus visually. commerce and shopping internet services media and entertainment digital media e-commerce internet"
0,Appetia Inc Travel Technology company managing Digital Restaurant Guide and Digital Restaurant Menu Application at Hotels Travel Technology company managing Digital Restaurant Guide and Digital Restaurant Menu Application at Hotels 
0,Applied Food Sciences Applied Food Sciences Inc is an ingredient supplier. Applied Food Sciences specializes in the research of ingredients for use in foods Applied Food Sciences Inc is an ingredient supplier. Applied Food Sciences specializes in the research of ingredients for use in foods food and beverage health care health care organic food wellness
0,Apse Apse is a biotech company commercializing technology for the manufacture of RNA at lower cost of goods than current commercial processes. Apse is a biotech company commercializing technology for the manufacture of RNA at lower cost of goods than current commercial processes. agriculture and farming biotechnology science and engineering agriculture biotechnology
0,Aptimmune Biologics Aptimmune Biologics specializes in the development and application of prophylactic measures against viral diseases of swine. Aptimmune Biologics specializes in the development and application of prophylactic measures against viral diseases of swine. data and analytics health care health care health diagnostics test and measurement
0,"AquaBounty Technologies AquaBounty Technologies is a biotechnology company focused on improving productivity in commercial aquaculture, a $100 billion industry and AquaBounty Technologies is a biotechnology company focused on improving productivity in commercial aquaculture, a $100 billion industry and biotechnology health care science and engineering biotechnology health diagnostics therapeutics"
0,"Aqua Gardens Family Farm We are an Aquaponic farm in Potter Valley, CA, moving to Pescadero, CA next month. We are an Aquaponic farm in Potter Valley, CA, moving to Pescadero, CA next month. travel and tourism hospitality"
0,AquaGreen AquaGreen is an R&D engineering company within the cleantech industry. AquaGreen is an R&D engineering company within the cleantech industry. energy natural resources sustainability renewable energy waste management water
0,Aquaponos They aim to provide access to nutritious and sustainably grown food in an educational way to the public. They aim to provide access to nutritious and sustainably grown food in an educational way to the public. food and beverage health care food and beverage nutrition wellness
0,AquaSpy Aquaspy is a provider of advanced soil monitoring technologies for the agriculture industry. Aquaspy is a provider of advanced soil monitoring technologies for the agriculture industry. data and analytics information technology natural resources science and engineering intelligent systems management information systems water
0,Aquatrols Corporation of America Aquatrols is the world leader in the development of soil surfactants and other technologies that optimize soil-water-plant interactions. Aquatrols is the world leader in the development of soil surfactants and other technologies that optimize soil-water-plant interactions. agriculture and farming natural resources science and engineering chemical farming water
0,Arable Arable is an agricultural business intelligence solution founded on in-field measurements. Arable is an agricultural business intelligence solution founded on in-field measurements. agriculture and farming data and analytics hardware information technology natural resources science and engineering software sustainability agriculture data integration farming natural resources robotics
0,Arcadia Biosciences Arcadia Biosciences is an agricultural technology company focused on developing products that benefit the environment and human health. Arcadia Biosciences is an agricultural technology company focused on developing products that benefit the environment and human health. agriculture and farming biotechnology health care science and engineering agriculture biotechnology health care
0,arc-net arc-net is a unique cloud based data company that supports product and brand security and authenticity. arc-net is a unique cloud based data company that supports product and brand security and authenticity. software software
0,"Ardra Bio Ardra is engineering technologies to produce completely petroleum-free, high purity, and sustainable biochemicals. Ardra is engineering technologies to produce completely petroleum-free, high purity, and sustainable biochemicals. biotechnology science and engineering biotechnology"
0,AREEA Pioneering urban health Pioneering urban health 
0,Aromyx Digitizing Taste and Scent Digitizing Taste and Scent data and analytics science and engineering software analytics artificial intelligence big data machine learning
0,Arvia Technology Arviaâ€™sâ„¢ technology removes and destroys organic contaminants from a wide range of aqueous effluents ranging from low and trace levels of Arviaâ€™sâ„¢ technology removes and destroys organic contaminants from a wide range of aqueous effluents ranging from low and trace levels of natural resources sustainability organic waste management water water purification
0,"Aseptia Aseptia, Inc. commercializes continuous flow microwave sterilization processes. Aseptia, Inc. was formerly known as Ultraseptics, Inc. The Aseptia, Inc. commercializes continuous flow microwave sterilization processes. Aseptia, Inc. was formerly known as Ultraseptics, Inc. The food and beverage manufacturing transportation food delivery food processing manufacturing"
0,Astro Digital A platform for fast and easy access to satellite imagery. Optimizing the way you bring information of the changing planet into your work. A platform for fast and easy access to satellite imagery. Optimizing the way you bring information of the changing planet into your work. hardware science and engineering aerospace sensor service industry
0,AstRoNA Biotechnologies It is engineering a simple to use detector that can be deployed on-site at every phase of food production from field to table. It is engineering a simple to use detector that can be deployed on-site at every phase of food production from field to table. biotechnology health care science and engineering biotechnology health care pharmaceutical
0,Aurora Pharmaceutical Aurora Pharmaceutical LLC develops and manufactures veterinary pharmaceutical products. Aurora Pharmaceutical LLC develops and manufactures veterinary pharmaceutical products. biotechnology health care manufacturing science and engineering biotechnology manufacturing pharmaceutical
0,"Avalow Premium food, grown right in client's yards, as a monthly service. Premium food, grown right in client's yards, as a monthly service. education food and beverage hardware health care education food and beverage hardware organic food personal health"
0,Ava Winery Ava is creating the world’s first wines without grapes or fermentation by analyzing fine vintages on a molecular basis. Ava is creating the world’s first wines without grapes or fermentation by analyzing fine vintages on a molecular basis. food and beverage food and beverage
0,"Avicanna Inc. Avicanna Inc., A Toronto, Canada-based biotechnology company Avicanna Inc., A Toronto, Canada-based biotechnology company "
0,Avivagen Avivagen is developing and commercializing products Avivagen is developing and commercializing products agriculture and farming biotechnology science and engineering agriculture biotechnology farming
0,Awaaz De Awaaz De provides technology solutions and services for development sector . Awaaz De provides technology solutions and services for development sector . community and lifestyle hardware internet services mobile internet mobile social entrepreneurship telecommunications wireless
0,aWhere aWhere is a software company offering a suite of products and solutions to manage retailer details and make store-level decisions. aWhere is a software company offering a suite of products and solutions to manage retailer details and make store-level decisions. data and analytics information technology software database information technology software
0,AzarGen Biotechnologies AzarGen is a biotechnology company focused on developing human therapeutic proteins using advanced genetic engineering & synthetic biology. AzarGen is a biotechnology company focused on developing human therapeutic proteins using advanced genetic engineering & synthetic biology. biotechnology health care science and engineering biotechnology genetics
0,Back to the Roots Sustainable grow-at-home mushroom kits Sustainable grow-at-home mushroom kits consumer goods food and beverage sustainability diy green consumer goods organic food
0,"Bactana Animal Health A New Canaan, CT-based company developing natural products . A New Canaan, CT-based company developing natural products . biotechnology science and engineering biotechnology"
0,Baker We make smart products to help the best dispensaries keep their customers happy and loyal. We make smart products to help the best dispensaries keep their customers happy and loyal. apps community and lifestyle food and beverage health care internet services software apps internet marijuana
0,"Banyan Technologies, Inc. B2B local food e-commerce platform B2B local food e-commerce platform food and beverage food and beverage saas"
0,Barnana Creators of the tastiest banana snacks ever Creators of the tastiest banana snacks ever sustainability organic
0,Baswood Baswood offers a range of industrial and municipal markets with technology solutions to treat wastewater and bio-solids. Baswood offers a range of industrial and municipal markets with technology solutions to treat wastewater and bio-solids. professional services sustainability environmental consulting industrial waste management
0,BDS Analytics BDS Analytics is the indispensable source for cannabis industry data and insight. BDS Analytics is the indispensable source for cannabis industry data and insight. data and analytics design market research
0,"BeeHex, Inc BeeHex builds 3D printing robots that prepare food faster than human hands. BeeHex builds 3D printing robots that prepare food faster than human hands. food and beverage hardware manufacturing science and engineering software transportation 3d printing cooking food and beverage food delivery food processing robotics"
0,Bee Smart Technologies BST aims to solve the biggest problem in agriculture – honeybee mortality. BST uses technology to save bees by getting to know them better. BST aims to solve the biggest problem in agriculture – honeybee mortality. BST uses technology to save bees by getting to know them better. agriculture and farming data and analytics hardware agriculture big data innovation management sensor
0,BeeSprout BeeSprout makes gardening easier and more accessible by bringing your garden to the Internet of Things. BeeSprout makes gardening easier and more accessible by bringing your garden to the Internet of Things. internet services sustainability greentech internet of things
0,"Benchmark Holdings Benchmark Holdings, a pioneering bioagtech company Benchmark Holdings, a pioneering bioagtech company biotechnology science and engineering biotechnology"
0,Bext360 Bext360 develops technologies that streamline critical supply chains in emerging economies. Bext360 develops technologies that streamline critical supply chains in emerging economies. agriculture and farming consumer goods financial services food and beverage sustainability transportation agriculture coffee consumer goods fintech supply chain management sustainability
0,Beyond Meat Beyond Meat is planting The Future of Protein. Beyond Meat is planting The Future of Protein. food and beverage health care food and beverage food processing health care
0,Bharat Bazaar Bharat Bazaar Online B2B Fruits & Vegetables Marketplace . Bharat Bazaar Online B2B Fruits & Vegetables Marketplace . commerce and shopping b2b marketplace retail
0,BHSL BHSL is an innovative technology company BHSL is an innovative technology company energy sustainability renewable energy
0,"Biena Foods We have a line of all-natural Roasted Chickpea Snacks in four different flavors. High protein, high fiber, delicious taste, perfect crunch. We have a line of all-natural Roasted Chickpea Snacks in four different flavors. High protein, high fiber, delicious taste, perfect crunch. health care sports travel and tourism fitness health care hospitality"
0,BigHaat agriculture e-commerce startup agriculture e-commerce startup 
0,BioAmber BioAmber is a sustainable chemicals firm combining biotechnology and chemical catalysis to convert renewable feedstock into chemicals. BioAmber is a sustainable chemicals firm combining biotechnology and chemical catalysis to convert renewable feedstock into chemicals. biotechnology science and engineering sustainability biotechnology chemical greentech
0,"BioConsortia BioConsortia, based in Davis, California, is an agricultural biotechnology company that uses a proprietary method for the selection of BioConsortia, based in Davis, California, is an agricultural biotechnology company that uses a proprietary method for the selection of agriculture and farming biotechnology science and engineering agriculture biotechnology farming"
0,Biodico Biodico is one of the oldest and most experienced biofuel companies in the world. Biodico has worked with the U.S. Navy. Biodico is one of the oldest and most experienced biofuel companies in the world. Biodico has worked with the U.S. Navy. energy natural resources sustainability biofuel renewable energy sustainability
0,Biome The world's largest distributed wilderness. The world's largest distributed wilderness. consumer electronics design hardware consumer electronics product design
0,Biome Makers Leader microbiological company using advance genomics in the wine industry Leader microbiological company using advance genomics in the wine industry agriculture and farming biotechnology data and analytics food and beverage health care science and engineering software agriculture bioinformatics biotechnology genetics machine learning wine and spirits
0,"Biomode - Biomolecular Determination Biomode is a provider of molecular diagnostics for the identification of pathogens in the food, environment, and life science industries. Biomode is a provider of molecular diagnostics for the identification of pathogens in the food, environment, and life science industries. biotechnology health care science and engineering biotechnology health diagnostics"
0,BioNano BioNano Genomics develops nanoscale imaging and analytic platforms designed to analyze DNA and other genome-related peptides and proteins. BioNano Genomics develops nanoscale imaging and analytic platforms designed to analyze DNA and other genome-related peptides and proteins. biotechnology health care science and engineering biotechnology genetics health diagnostics medical
0,BioNascent BioNascent is determined to close the gap between the health outcomes of breastfed and formula fed infants. BioNascent is determined to close the gap between the health outcomes of breastfed and formula fed infants. biotechnology content and publishing information technology media and entertainment science and engineering biotechnology information services news
0,"Biopipe Global AG clean energy, water treatment, patented technology clean energy, water treatment, patented technology energy natural resources sustainability clean energy waste management water"
0,Biosynthetic Technologies BT manufactures a revolutionary new class of biobased synthetic molecules that are made from organic fatty acids found in plant oils. BT manufactures a revolutionary new class of biobased synthetic molecules that are made from organic fatty acids found in plant oils. consumer goods energy sustainability cosmetics energy efficiency renewable energy
0,"BioTrackTHC A Fort Lauderdale, Florida-based provider of transaction tracking software for the legal cannabis sector A Fort Lauderdale, Florida-based provider of transaction tracking software for the legal cannabis sector information technology software information technology software"
0,BiOWiSH Technologies BiOWiSH Technologies develops and manufactures innovative products to serve unmet needs. BiOWiSH Technologies develops and manufactures innovative products to serve unmet needs. biotechnology natural resources science and engineering sustainability biotechnology waste management water
0,Blue Apron Blue Apron is a grocery delivery service company that delivers a recipe and the required ingredients right to their customer's doorstep. Blue Apron is a grocery delivery service company that delivers a recipe and the required ingredients right to their customer's doorstep. administrative services commerce and shopping food and beverage delivery e-commerce food and beverage
0,BlueCart BlueCart™ is a web and mobile platform built to streamline and modernize the wholesale procurement process for buyers and sellers. BlueCart™ is a web and mobile platform built to streamline and modernize the wholesale procurement process for buyers and sellers. commerce and shopping food and beverage mobile travel and tourism e-commerce hospitality mobile restaurants wholesale
0,"Blue Prairie Blue Prairie is putting the power of our natural dietary fiber, prebiotics, in your foods and beverages. Blue Prairie is putting the power of our natural dietary fiber, prebiotics, in your foods and beverages. financial services wealth management"
0,Blue River Technology Blue River Technology employs computer vision and robotics technologies to build intelligent solutions for the agricultural industries. Blue River Technology employs computer vision and robotics technologies to build intelligent solutions for the agricultural industries. agriculture and farming consumer electronics consumer goods hardware manufacturing science and engineering software agriculture drones hardware industrial automation robotics software
0,Blue Sky Bio Blue Sky Bio is UK government backed clean-tech R&D firm. Blue Sky Bio is UK government backed clean-tech R&D firm. 
0,Bluetector Bluetector develops technologies for the extraction of specific chemicals from sewage sludge and wastewater. Bluetector develops technologies for the extraction of specific chemicals from sewage sludge and wastewater. energy natural resources oil and gas
0,"Blume Distillation Blume Distillation, a biofuel tech firm, provides alcohol fuel production equipment that converts waste into alcohol fuel. Blume Distillation, a biofuel tech firm, provides alcohol fuel production equipment that converts waste into alcohol fuel. energy natural resources sustainability transportation biofuel fuel transportation"
